0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0,05;0,4;0;0;0;
0,027;0,216;0;0;0;
0;0;0;0;0;
0,025;0,2;0;0;0;
0,025;0,2;0;0;0;
0,005;0,04;0;0;0;
0,025;0,2;0;0;0;
0;0;0;0;0;
0,025;0,2;0;0;0;
0,025;0,2;0;0;0;
0,027;0,216;0;0;0;
0,005;0,04;0;0;0;
0;0;0;0;0;
0,17;0,36;0;1;0;
0,028;0,224;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0,025;0,2;0;0;0;
0,035;0,28;0;0;0;
0,025;0,2;0;0;0;
0,025;0,2;0;0;0;
0,025;0,2;0;0;0;
0,025;0,2;0;0;0;
0,025;0,2;0;0;0;
0,025;0,2;0;0;0;
0,025;0,2;0;0;0;
0,125;0;0;1;0;
0,077;0,616;0;0;0;
0,064;0,512;0;0;0;
0,064;0,512;0;0;0;
0,165;0,32;0;1;0;
0,061;0,488;0;0;0;
0,072;0,576;0;0;0;
0,072;0,576;0;0;0;
0,129;0,032;0;1;0;
0,129;0,032;0;1;0;
0,132;0,056;0;1;0;
0,056;0,448;0;0;0;
0,127;0,016;0;1;0;
0,077;0,616;0;0;0;
0,077;0,616;0;0;0;
0,077;0,616;0;0;0;
0,4123333;0,632;1;0;0,3333333;
0,125;0;0;1;0;
0,077;0,616;0;0;0;
0,129;0,032;0;1;0;
0,068;0,544;0;0;0;
0,061;0,488;0;0;0;
0,062;0,496;0;0;0;
0,077;0,616;0;0;0;
0,065;0,52;0;0;0;
0,061;0,488;0;0;0;
0,137;0,096;0;1;0;
0,06;0,48;0;0;0;
0,03923077;0,16;0;0,1538462;0;
0,048;0,384;0;0;0;
0,4123333;0,632;1;0;0,3333333;
0,165;0,32;0;1;0;
0,137;0,096;0;1;0;
0,132;0,056;0;1;0;
0,061;0,488;0;0;0;
0,064;0,512;0;0;0;
0,064;0,512;0;0;0;
0,077;0,616;0;0;0;
0,1631667;0,472;0;0,8333333;0;
0,077;0,616;0;0;0;
0,06;0,48;0;0;0;
0,072;0,576;0;0;0;
0,072;0,576;0;0;0;
0,4123333;0,632;1;0;0,3333333;
0,177;0,416;0;1;0;
0,061;0,488;0;0;0;
0,077;0,616;0;0;0;
0,077;0,616;0;0;0;
0,137;0,096;0;1;0;
0,064;0,512;0;0;0;
0,125;0;0;1;0;
0,068;0,544;0;0;0;
0,129;0,032;0;1;0;
0,137;0,096;0;1;0;
0,1541111;0,344;0;0,8888889;0;
0,129;0,032;0;1;0;
0,062;0,496;0;0;0;
0,072;0,576;0;0;0;
0,144;0,152;0;1;0;
0,092;0,736;0;0;0;
0,3803333;0,376;1;0;0,3333333;
0,3803333;0,376;1;0;0,3333333;
0,189;0,512;0;1;0;
0,178;0,424;0;1;0;
0,185;0,48;0;1;0;
0,065;0,52;0;0;0;
0,192;0,536;0;1;0;
0,043;0,344;0;0;0;
0;0;0;0;0;
0,3765;0,512;0;0,8333333;0,3333333;
0,178;0,424;0;1;0;
0,082;0,656;0;0;0;
0,178;0,424;0;1;0;
0,023;0,184;0;0;0;
0,3803333;0,376;1;0;0,3333333;
0,081;0,648;0;0;0;
0,3803333;0,376;1;0;0,3333333;
0,181;0,448;0;1;0;
0,048;0,384;0;0;0;
0,1711111;0,48;0;0,8888889;0;
0,174;0,392;0;1;0;
0,058;0,464;0;0;0;
0,08883334;0,544;0;0,1666667;0;
0,031;0,248;0;0;0;
0,169;0,352;0;1;0;
0,048;0,384;0;0;0;
0,4438333;0,384;0,6666667;0;0,5;
0,053;0,424;0;0;0;
0,185;0,48;0;1;0;
0,165069;0,424;0;0,8965517;0;
0,4438333;0,384;0,6666667;0;0,5;
0,3803333;0,376;1;0;0,3333333;
0,3803333;0,376;1;0;0,3333333;
0,3803333;0,376;1;0;0,3333333;
0,023;0,184;0;0;0;
0,181;0,448;0;1;0;
0,3803333;0,376;1;0;0,3333333;
0,2573333;0,392;0;0;0,3333333;
0,1801111;0,552;0;0,8888889;0;
0,028;0,224;0;0;0;
0,3803333;0,376;1;0;0,3333333;
0,044;0,352;0;0;0;
0,165069;0,424;0;0,8965517;0;
0,2958333;0,2;0,5;0;0,3333333;
0,1334445;0,512;0;0,5555556;0;
0,4438333;0,384;0,6666667;0;0,5;
0,044;0,352;0;0;0;
0,023;0,184;0;0;0;
0,08854386;0,568;0;0,1403509;0;
0,058;0,464;0;0;0;
0,192;0,536;0;1;0;
0,177;0,416;0;1;0;
0,2948333;0,192;0,5;0;0,3333333;
0,3785;0,528;0;0,8333333;0,3333333;
0,187;0,496;0;1;0;
0,189;0,512;0;1;0;
0,192;0,536;0;1;0;
0,024;0,192;0;0;0;
0,048;0,384;0;0;0;
0,023;0,184;0;0;0;
0,4768333;0,648;0,6666667;0;0,5;
0,4768333;0,648;0,6666667;0;0,5;
0,4143333;0,648;1;0;0,3333333;
0,4143333;0,648;1;0;0,3333333;
0,3805;0,544;0;0;0,5;
0,07;0,56;0;0;0;
0,075;0,6;0;0;0;
