0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0,005;0,04;0;0;0;
0;0;0;0;0;
0,025;0,2;0;0;0;
0,025;0,2;0;0;0;
0,025;0,2;0;0;0;
0,025;0,2;0;0;0;
0,025;0,2;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0,025;0,2;0;0;0;
0,025;0,2;0;0;0;
0,025;0,2;0;0;0;
0;0;0;0;0;
0,004;0,032;0;0;0;
0,025;0,2;0;0;0;
0,025;0,2;0;0;0;
0,025;0,2;0;0;0;
0,027;0,216;0;0;0;
0,025;0,2;0;0;0;
0,05;0,4;0;0;0;
0,026;0,208;0;0;0;
0;0;0;0;0;
0,025;0,2;0;0;0;
0,005;0,04;0;0;0;
0,04;0,32;0;0;0;
0,025;0,2;0;0;0;
0;0;0;0;0;
0,035;0,28;0;0;0;
0,026;0,208;0;0;0;
0,076;0,608;0;0;0;
0,1;0,8;0;0;0;
0,025;0,2;0;0;0;
0;0;0;0;0;
0,075;0,6;0;0;0;
0,075;0,6;0;0;0;
0,002;0,016;0;0;0;
0,08;0,64;0;0;0;
0,07;0,56;0;0;0;
0,05;0,4;0;0;0;
0;0;0;0;0;
0,035;0,28;0;0;0;
0,025;0,2;0;0;0;
0,08;0,64;0;0;0;
0,026;0,208;0;0;0;
0,055;0,44;0;0;0;
0,753;0,024;1;0;1;
0,08;0,64;0;0;0;
0,05;0,4;0;0;0;
0,077;0,616;0;0;0;
0;0;0;0;0;
0,07;0,56;0;0;0;
0,045;0,36;0;0;0;
0,026;0,208;0;0;0;
0;0;0;0;0;
0,1;0,8;0;0;0;
0;0;0;0;0;
0,753;0,024;1;0;1;
0,1;0,8;0;0;0;
0,1;0,8;0;0;0;
0,08;0,64;0;0;0;
0,077;0,616;0;0;0;
0,09;0,72;0;0;0;
0,753;0,024;1;0;1;
0,08;0,64;0;0;0;
0,077;0,616;0;0;0;
0,753;0,024;1;0;1;
0,036;0,288;0;0;0;
0,026;0,208;0;0;0;
0,055;0,44;0;0;0;
0,075;0,6;0;0;0;
0,026;0,208;0;0;0;
0,026;0,208;0;0;0;
0,076;0,608;0;0;0;
0,075;0,6;0;0;0;
0,753;0,024;1;0;1;
0,07;0,56;0;0;0;
0,753;0,024;1;0;1;
0,028;0,224;0;0;0;
0,068;0,544;0;0;0;
0,08;0,64;0;0;0;
0,753;0,024;1;0;1;
0,753;0,024;1;0;1;
0,028;0,224;0;0;0;
0,067;0,536;0;0;0;
0,753;0,024;1;0;1;
0,2019032;0,712;0;0,9032258;0;
0,768;0,144;1;0;1;
0,768;0,144;1;0;1;
0,768;0,144;1;0;1;
0,768;0,144;1;0;1;
0,008;0,064;0;0;0;
0,059;0,472;0;0;0;
0,768;0,144;1;0;1;
0,061;0,488;0;0;0;
0,768;0,144;1;0;1;
0,021;0,168;0;0;0;
0,019;0,152;0;0;0;
0,011;0,088;0;0;0;
0,059;0,472;0;0;0;
0,768;0,144;1;0;1;
0,068;0,544;0;0;0;
0,062;0,496;0;0;0;
0,043;0,344;0;0;0;
0,051;0,408;0;0;0;
0,773;0,184;1;0;1;
0,773;0,184;1;0;1;
0,768;0,144;1;0;1;
0,008;0,064;0;0;0;
0,008;0,064;0;0;0;
0,047;0,376;0;0;0;
0,375;0;0,5;0;0,5;
0,768;0,144;1;0;1;
0,021;0,168;0;0;0;
0,083;0,664;0;0;0;
0,768;0,144;1;0;1;
0,01;0,08;0;0;0;
0,773;0,184;1;0;1;
0,773;0,184;1;0;1;
0,768;0,144;1;0;1;
0,768;0,144;1;0;1;
0,01;0,08;0;0;0;
0,768;0,144;1;0;1;
0,043;0,344;0;0;0;
0,768;0,144;1;0;1;
0,773;0,184;1;0;1;
0,768;0,144;1;0;1;
0,773;0,184;1;0;1;
0,057;0,456;0;0;0;
0,777;0,216;1;0;1;
0,768;0,144;1;0;1;
0,024;0,192;0;0;0;
0,4585;0,168;1;0;0,5;
0,7313333;0,184;0,6666667;0;1;
0,008;0,064;0;0;0;
0,044;0,352;0;0;0;
0,008;0,064;0;0;0;
0,4585;0,168;1;0;0,5;
0,008;0,064;0;0;0;
0,073;0,584;0;0;0;
0,023;0,184;0;0;0;
0,773;0,184;1;0;1;
0,768;0,144;1;0;1;
0,008;0,064;0;0;0;
0,768;0,144;1;0;1;
0,053;0,424;0;0;0;
0,768;0,144;1;0;1;
0,786;0,288;1;0;1;
0,782;0,256;1;0;1;
0,782;0,256;1;0;1;
0,782;0,256;1;0;1;
0,785;0,28;1;0;1;
0,777;0,216;1;0;1;
0,4615;0,192;1;0;0,5;
0,782;0,256;1;0;1;
0,026;0,208;0;0;0;
0,005;0,04;0;0;0;
0,78;0,24;1;0;1;
0,003;0,024;0;0;0;
0,2708333;0;0,5;0;0,3333333;
0,782;0,256;1;0;1;
0,528;0,224;0,6666667;0;0,6666667;
0,03;0,24;0;0;0;
0,022;0,176;0;0;0;
0,003;0,024;0;0;0;
0,777;0,216;1;0;1;
0,008;0,064;0;0;0;
