0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0,028;0,224;0;0;0;
0,025;0,2;0;0;0;
0,05;0,4;0;0;0;
0,025;0,2;0;0;0;
0,025;0,2;0;0;0;
0,025;0,2;0;0;0;
0,025;0,2;0;0;0;
0,025;0,2;0;0;0;
0,027;0,216;0;0;0;
0,025;0,2;0;0;0;
0,035;0,28;0;0;0;
0,028;0,224;0;0;0;
0,029;0,232;0;0;0;
0;0;0;0;0;
0,025;0,2;0;0;0;
0,025;0,2;0;0;0;
0,045;0,36;0;0;0;
0,027;0,216;0;0;0;
0;0;0;0;0;
0,004;0,032;0;0;0;
0;0;0;0;0;
0,005;0,04;0;0;0;
0;0;0;0;0;
0,025;0,2;0;0;0;
0,025;0,2;0;0;0;
0,05;0,4;0;0;0;
0;0;0;0;0;
0,05;0,4;0;0;0;
0,04;0,32;0;0;0;
0,03;0,24;0;0;0;
0,03;0,24;0;0;0;
0,075;0,6;0;0;0;
0,077;0,616;0;0;0;
0,027;0,216;0;0;0;
0,05;0,4;0;0;0;
0,052;0,416;0;0;0;
0,075;0,6;0;0;0;
0,025;0,2;0;0;0;
0,025;0,2;0;0;0;
0,025;0,2;0;0;0;
0,1;0,8;0;0;0;
0,05;0,4;0;0;0;
0,025;0,2;0;0;0;
0,075;0,6;0;0;0;
0,08;0,64;0;0;0;
0,03;0,24;0;0;0;
0,05;0,4;0;0;0;
0,089;0,712;0;0;0;
0,282;0,256;0,3333333;0;0,3333333;
0,1;0,8;0;0;0;
0,05;0,4;0;0;0;
0,098;0,784;0;0;0;
0,05;0,4;0;0;0;
0,075;0,6;0;0;0;
0,025;0,2;0;0;0;
0,075;0,6;0;0;0;
0,282;0,256;0,3333333;0;0,3333333;
0,1;0,8;0;0;0;
0,1;0,8;0;0;0;
0,098;0,784;0;0;0;
0,1;0,8;0;0;0;
0,05;0,4;0;0;0;
0,089;0,712;0;0;0;
0,05;0,4;0;0;0;
0,3275833;0,704;0,25;0;0,3333333;
0,075;0,6;0;0;0;
0,05;0,4;0;0;0;
0,045;0,36;0;0;0;
0,1;0,8;0;0;0;
0;0;0;0;0;
0,095;0,76;0;0;0;
0,051;0,408;0;0;0;
0,098;0,784;0;0;0;
0,075;0,6;0;0;0;
0,055;0,44;0;0;0;
0,05;0,4;0;0;0;
0,08;0,64;0;0;0;
0,095;0,76;0;0;0;
0,098;0,784;0;0;0;
0,2006667;0,272;0,3333333;0;0,2;
0,1;0,8;0;0;0;
0,1;0,8;0;0;0;
0,1;0,8;0;0;0;
0,1;0,8;0;0;0;
0,1;0,8;0;0;0;
0,098;0,784;0;0;0;
0,2405833;0,008;0,25;0;0,3333333;
0,312;0,496;0,3333333;0;0,3333333;
0,2296667;0,504;0,3333333;0;0,2;
0,039;0,312;0;0;0;
0,039;0,312;0;0;0;
0,064;0,512;0;0;0;
0,025;0,2;0;0;0;
0,039;0,312;0;0;0;
0,087;0,696;0;0;0;
0,047;0,376;0;0;0;
0,474;0,792;0,5;0;0,5;
0,2405833;0,008;0,25;0;0,3333333;
0,2393333;0,048;0,2;0;0,3333333;
0,2393333;0,048;0,2;0;0,3333333;
0,088;0,704;0;0;0;
0,312;0,496;0,3333333;0;0,3333333;
0,043;0,344;0;0;0;
0,063;0,504;0;0;0;
0,312;0,496;0,3333333;0;0,3333333;
0,063;0,504;0;0;0;
0,293;0,344;0,3333333;0;0,3333333;
0,039;0,312;0;0;0;
0,042;0,336;0;0;0;
0,3318333;0,488;0,5;0;0,3333333;
0,089;0,712;0;0;0;
0,5651667;0,688;0,5;0;0,6666667;
0,312;0,496;0,3333333;0;0,3333333;
0,1895;0,016;0,25;0;0,25;
0,039;0,312;0;0;0;
0;0;0;0;0;
0,5651667;0,688;0,5;0;0,6666667;
0,474;0,792;0,5;0;0,5;
0,3318333;0,488;0,5;0;0,3333333;
0,312;0,496;0,3333333;0;0,3333333;
0,5651667;0,688;0,5;0;0,6666667;
0,2296667;0,504;0,3333333;0;0,2;
0,5651667;0,688;0,5;0;0,6666667;
0,1227059;0,864;0;0,1176471;0;
0,089;0,712;0;0;0;
0,1895;0,016;0,25;0;0,25;
0,5651667;0,688;0,5;0;0,6666667;
0,317;0,536;0,3333333;0;0,3333333;
0,5651667;0,688;0,5;0;0,6666667;
0,006;0,048;0;0;0;
0,5651667;0,688;0,5;0;0,6666667;
0,044;0,352;0;0;0;
0,312;0,496;0,3333333;0;0,3333333;
0,3075833;0,544;0,25;0;0,3333333;
0,5651667;0,688;0,5;0;0,6666667;
0,5651667;0,688;0,5;0;0,6666667;
0,017;0,136;0;0;0;
0,312;0,496;0,3333333;0;0,3333333;
0,089;0,712;0;0;0;
0,028;0,224;0;0;0;
0,2405833;0,008;0,25;0;0,3333333;
0,2405833;0,008;0,25;0;0,3333333;
0,296;0,368;0,3333333;0;0,3333333;
0,15925;0,024;0,25;0;0,2;
0,063;0,504;0;0;0;
0,054;0,432;0;0;0;
0,5031667;0,192;0,5;0;0,6666667;
