0,09375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,09375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,1252717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,1252717;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
0,8752553;1;1;0;0;0,5;0;0;0;0;0;0;1;0;0;1;1;0;0,3333333;0;0;1;0;1;0;0;0;1;0;0
0,8752553;1;1;1;1;1;1;0;1;0;0;0;0;0;1;1;0,3333333;0;1;0;0,5;1;0;0;0,5;0;0,3333333;0;1;0,3333333
0,8752553;1;1;1;0;1;1;0;0;0;0,5;0;1;0;0;0;1;1;0,5;0;1;0;1;0;0,5;1;0;0;1;0
0,8752553;1;1;1;1;1;1;0,3333333;0;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0,5;1;1;0,5;1;1;1
0,8752553;1;1;1;0;1;1;0;0;1;0;0;1;1;0,25;1;1;0;0,5;1;0;0;0;0;0,5;0;1;0;1;0
0,8752553;1;1;1;1;1;1;1;0;0;0;1;0;0;0,2;0;0;0,6666667;0;1;1;0,5;1;1;0,5;1;1;0;0;0,25
0,8752553;1;1;1;0;1;1;0;0;1;0;0,3333333;1;0;0,3333333;1;1;0,25;0,6666667;0;1;0;0;0;1;1;0;1;0,6666667;1
0,8752553;1;1;1;0;0,3333333;0;0,5;0;0,25;0;1;0;0;1;0;1;1;0;1;1;1;0,5;1;0;1;1;0,6666667;0;1
0,8752553;1;1;1;1;0;1;0,5;0,25;1;1;1;1;1;0;0;0,6666667;0;0;1;0,5;0;0;0,6666667;1;1;0;1;0,5;1
0,8752553;1;1;1;0,5;0;1;0;0,5;1;1;1;1;1;1;0;0;0;1;0;1;0;1;1;0;1;0;0,5;1;1
0,8752955;1;1;1;0,5;0,5;0,5;0;1;0,6666667;1;1;0;0;1;1;1;1;0,5;0;1;0;1;0;0,6666667;1;1;1;0,5;0,5
0,8752955;1;1;1;1;1;0,5;0,3333333;0,5;0;0,5;1;1;0;1;1;0;0;0,5;1;1;1;1;1;1;1;0;1;0,3333333;1
0,8752955;1;1;1;1;1;0;0;0;0,5;0,5;0;1;1;0;1;0;1;1;1;1;0,5;1;0,25;1;1;0;0,5;0;1
0,9586187;1;1;1;0;1;0,3333333;1;0;1;0;0,5;0,6666667;1;0;1;1;0,5;0;0;1;0;1;0,3333333;0,5;1;0;1;0,5;1
0,9586187;1;1;1;0;1;1;0;1;1;0;0,3333333;0;1;0;0,3333333;0;0,5;0,2;0;1;0;1;0;1;0,3333333;0,3333333;1;0,5;0,6666667
0,9586187;1;1;1;0,3333333;1;0;1;1;0;1;0,5;0,5;0;1;1;1;0,5;1;0,5;0,3333333;0,5;0,6666667;0,5;1;1;0,3333333;0;0;1
