0,09375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,09375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,1252717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,1252717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,8752553;0;0;0;0;0;0;0;0;0;0;0;0;0,952381;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,8752553;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,952381;0;0;0;0;0;0;0;0;0;0
0,8752553;0;0;0;0;0;0,7142857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,8752553;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,7142857;0;0;0;0;0;0;0;0;0;0;0;0;0
0,8752553;0;0;0;0;0;0;0;0;0;0;0,625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,8752553;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0,625;0;0;0,8275862;0,6666667;0;0;0;0;0;0;0;0
0,8752553;0;0;0;0,7142857;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0,7142857;0;0;0;0;0;0;0;0;0,8571429;0
0,8752553;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,7142857;0;1;0;0;0;0;0;0;0;0;0;0;0
0,8752553;0;0;0;0;0;0;0;0;0;0;0;0,9565217;0,9230769;0;0,6818182;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0
0,9378138;0;0;0;0;0;0;0;0;0;0;0;0;0;0,6818182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,9378138;0;0;0;0;0;0;0;0;0;0;0,5;0;0;0,625;0,6818182;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,9378138;0;0;0;0;0;0;0,84375;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0;0;0;0;1;0;0,5;0,5
0,9378138;0,5;0,5;0,5;0;0;0;0,6818182;0;0;0;0;0;0;0;0;0;0,5;0;0;0,25;0;0;0;0;0;0;0;0;0
0,9378138;0,5;0,5;0,5;0,5;0;0;0,5;0,5;0,5;0,5;0;0,5;0;0,5;0,3888889;0;0;0;0,4545455;0,5;0;0;0,5;0;0;0,7894737;0;0;0
0,9378138;0,5;0,5;0,5;0,5;0,5;0,4545455;0;0,5;0,4545455;0,6875;0,5;0;0;0,5;0,3888889;0;0;0,4;0,5;0,5;0;0;0;0,5;0;0,5;0,5757576;0,5;0
0,9378138;0,5;0,5;0,5;0,2105263;0,5;0,5;0;0,5;0;0,5;0,5;0,5;0;0,6153846;0;0,4;0,25;0,5;0,5;0,4;0,3513514;0,5;0;0,3125;0,1621622;0,1818182;0,3888889;0;0,5
