0,09375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,09375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,1252717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,125283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,2363383;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,2363652;0;0;0;0;0;0;0;0;0;0,3333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,4585541;0;0;0;0;0;0;0;0;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,4585541;0,2;0;0;0;0;0,6666667;0;0;0,3333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,6668875;0,3333333;0,3333333;0,2;0;0,2;0;0;0;0;0;0;0;0,2;0;0,3333333;0,6666667;0,3333333;0,3333333;0;0;0,3333333;0;0;0;0;0;0;0;0
0,6668875;0,6666667;0,3333333;0,3333333;0,5;0,3333333;0;0;0;0,6666667;0;0;0;0;0,3333333;0,3333333;0;0;0;0;0;0;0;0;0;0;0,2;0,3333333;0;0
0,6668875;0,6666667;0,6666667;0,5;0;0,3333333;0;0,6666667;0;0;0,3333333;0,3333333;0;0,5;0,3333333;0,6666667;0;0,3333333;1;0;0,6666667;0,3333333;0,6666667;0,3333333;0;0;0,6666667;0;0;0
0,8127394;0,6666667;0,6666667;0,6666667;0,3333333;0,3333333;0,25;0;0,6666667;0,5;0,5;0,2;0,6666667;0,6666667;0,3333333;0,6666667;0;0,6666667;0,5;0,5;1;0,3333333;1;0,5;0;0;0,6666667;0,2;0;0
0,8127394;1;1;0,6666667;1;0;1;0,6666667;1;0,6666667;1;0,5;0;0;0,5;0;1;0;0;0;1;0,6666667;1;0;0;0;0;0,3333333;0;0,3333333
0,8127776;1;1;1;0,6666667;0,5;0,6666667;0;0;0,5;0,3333333;0,6666667;0,6666667;1;0;0;0;0;0;0;1;1;1;0;1;0;0;1;0;0,3333333
0,8752541;1;1;1;0;0;0;1;0;1;0,5;0,3333333;0;1;1;0;1;1;1;0;0,6666667;0;0,6666667;1;0;1;1;0;0,3333333;0
0,9512052;1;1;1;0,3333333;1;0,3333333;1;0,6666667;1;0;0;0;0;1;0;0,4;1;1;1;0,5;0;1;1;1;0;1;1;1;0
0,9512052;1;1;1;0,5;0;0;1;0;0;1;0,5;1;1;0,5;1;1;1;1;1;0;0,25;1;0;1;1;0;1;0;0
0,9512052;1;1;1;0;1;0;0;1;1;1;1;1;1;1;0,5;0;0;1;1;1;1;1;1;1;0;0;1;0;1
0,9512052;1;1;1;1;1;1;0;0;0,5;1;1;0;1;1;0,5;0;0;1;1;1;1;0;0;0;1;0;0,5;1;1
0,9824552;1;1;1;1;0,6666667;0,1666667;0;0;1;0;1;1;1;0,5;1;0,5;1;0,5;0;1;0;1;0;0;0;1;0;1;1
