0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0,025;0,2;0;0;0;
0,05;0,4;0;0;0;
0,025;0,2;0;0;0;
0,025;0,2;0;0;0;
0,025;0,2;0;0;0;
0,025;0,2;0;0;0;
0,025;0,2;0;0;0;
0,05;0,4;0;0;0;
0,005;0,04;0;0;0;
0,05;0,4;0;0;0;
0,005;0,04;0;0;0;
0,04;0,32;0;0;0;
0,025;0,2;0;0;0;
0;0;0;0;0;
0,029;0,232;0;0;0;
0,025;0,2;0;0;0;
0,025;0,2;0;0;0;
0,025;0,2;0;0;0;
0,025;0,2;0;0;0;
0,025;0,2;0;0;0;
0,025;0,2;0;0;0;
0,025;0,2;0;0;0;
0,05;0,4;0;0;0;
0,05;0,4;0;0;0;
0,025;0,2;0;0;0;
0,05;0,4;0;0;0;
0;0;0;0;0;
0,1;0,8;0;0;0;
0;0;0;0;0;
0,05;0,4;0;0;0;
0;0;0;0;0;
0,1;0,8;0;0;0;
0,1;0,8;0;0;0;
0,1;0,8;0;0;0;
0,1;0,8;0;0;0;
0,025;0,2;0;0;0;
0,075;0,6;0;0;0;
0,025;0,2;0;0;0;
0,05;0,4;0;0;0;
0,1;0,8;0;0;0;
0,005;0,04;0;0;0;
0,077;0,616;0;0;0;
0,077;0,616;0;0;0;
0;0;0;0;0;
0,05;0,4;0;0;0;
0,055;0,44;0;0;0;
0,05;0,4;0;0;0;
0,053;0,424;0;0;0;
0,025;0,2;0;0;0;
0,075;0,6;0;0;0;
0,053;0,424;0;0;0;
0,05;0,4;0;0;0;
0,075;0,6;0;0;0;
0,025;0,2;0;0;0;
0;0;0;0;0;
0,03;0,24;0;0;0;
0,1;0,8;0;0;0;
0,1;0,8;0;0;0;
0,1;0,8;0;0;0;
0,1;0,8;0;0;0;
0,035;0,28;0;0;0;
0,055;0,44;0;0;0;
0,076;0,608;0;0;0;
0,1;0,8;0;0;0;
0,05;0,4;0;0;0;
0,087;0,696;0;0;0;
0,1;0,8;0;0;0;
0,1;0,8;0;0;0;
0,053;0,424;0;0;0;
0,3505;0,304;0;0;0,5;
0,1;0,8;0;0;0;
0,1;0,8;0;0;0;
0,1;0,8;0;0;0;
0,085;0,68;0;0;0;
0,058;0,464;0;0;0;
0,1;0,8;0;0;0;
0,085;0,68;0;0;0;
0,075;0,6;0;0;0;
0,087;0,696;0;0;0;
0,1;0,8;0;0;0;
0,075;0,6;0;0;0;
0,1;0,8;0;0;0;
0,075;0,6;0;0;0;
0,1;0,8;0;0;0;
0,049;0,392;0;0;0;
0,1;0,8;0;0;0;
0,4075;0,76;0;0;0,5;
0,004;0,032;0;0;0;
0,009;0,072;0;0;0;
0,009;0,072;0;0;0;
0,045;0,36;0;0;0;
0,004;0,032;0;0;0;
0,013;0,104;0;0;0;
0,008;0,064;0;0;0;
0,028;0,224;0;0;0;
0,009;0,072;0;0;0;
0,021;0,168;0;0;0;
0,004;0,032;0;0;0;
0,474;0,792;0,5;0;0,5;
0,4055;0,744;0;0;0,5;
0,475;0,8;0,5;0;0,5;
0,002;0,016;0;0;0;
0,054;0,432;0;0;0;
0,009;0,072;0;0;0;
0,09463158;0,336;0;0,4210526;0;
0,028;0,224;0;0;0;
0,3698334;0,792;0,5;0;0,3333333;
0,04;0,32;0;0;0;
0,004;0,032;0;0;0;
0,045;0,36;0;0;0;
0,031;0,248;0;0;0;
0,096;0,768;0;0;0;
0,028;0,224;0;0;0;
0;0;0;0;0;
0,009;0,072;0;0;0;
0,04;0,32;0;0;0;
0,475;0,8;0,5;0;0,5;
0,474;0,792;0,5;0;0,5;
0,4075;0,76;0;0;0,5;
0,4055;0,744;0;0;0,5;
0,35;0,8;0,3333333;0;0,3333333;
0,082;0,656;0;0;0;
0,475;0,8;0,5;0;0,5;
0,3975;0,68;0;0;0,5;
0,4045;0,736;0;0;0,5;
0,054;0,432;0;0;0;
0,008;0,064;0;0;0;
0,4491667;0,76;0,3333333;0;0,5;
0,2979167;0,8;0,3333333;0;0,25;
0,474;0,792;0,5;0;0,5;
0,347;0,776;0,3333333;0;0,3333333;
0,08;0,64;0;0;0;
0,3648333;0,752;0,5;0;0,3333333;
0,4095;0,776;0;0;0,5;
0,013;0,104;0;0;0;
0,081;0,648;0;0;0;
0,5415;0,832;1;0;0,5;
0,096;0,768;0;0;0;
0,5415;0,832;1;0;0,5;
0,4373333;0,832;1;0;0,3333333;
0,078;0,624;0;0;0;
0,045;0,36;0;0;0;
0,4035;0,728;0;0;0,5;
0,4075;0,76;0;0;0,5;
0,021;0,168;0;0;0;
0,096;0,768;0;0;0;
0,4865;0,392;1;0;0,5;
0,4865;0,392;1;0;0,5;
0,42;0,36;0,5;0;0,5;
0,42;0,36;0,5;0;0,5;
0,056;0,448;0;0;0;
0,049;0,392;0;0;0;
0,38475;0,328;0,25;0;0,5;
0,3345;0,176;0;0;0,5;
0,06;0,48;0;0;0;
0,296;0,368;0,3333333;0;0,3333333;
0,3615;0,392;0;0;0,5;
