0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0,05;0,4;0;0;0;
0,025;0,2;0;0;0;
0,025;0,2;0;0;0;
0,025;0,2;0;0;0;
0,04;0,32;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0,025;0,2;0;0;0;
0,05;0,4;0;0;0;
0,045;0,36;0;0;0;
0,025;0,2;0;0;0;
0;0;0;0;0;
0,025;0,2;0;0;0;
0,029;0,232;0;0;0;
0,025;0,2;0;0;0;
0;0;0;0;0;
0,025;0,2;0;0;0;
0,025;0,2;0;0;0;
0,003;0,024;0;0;0;
0,025;0,2;0;0;0;
0,025;0,2;0;0;0;
0,025;0,2;0;0;0;
0,025;0,2;0;0;0;
0;0;0;0;0;
0,029;0,232;0;0;0;
0,025;0,2;0;0;0;
0;0;0;0;0;
0,05;0,4;0;0;0;
0,085;0,68;0;0;0;
0,05;0,4;0;0;0;
0,05;0,4;0;0;0;
0,045;0,36;0;0;0;
0,05;0,4;0;0;0;
0,05;0,4;0;0;0;
0,08;0,64;0;0;0;
0,05;0,4;0;0;0;
0,05;0,4;0;0;0;
0,1;0,8;0;0;0;
0;0;0;0;0;
0,085;0,68;0;0;0;
0,025;0,2;0;0;0;
0,075;0,6;0;0;0;
0,1;0,8;0;0;0;
0,05;0,4;0;0;0;
0,029;0,232;0;0;0;
0,803;0,424;1;0;1;
0,05;0,4;0;0;0;
0,1;0,8;0;0;0;
0,05;0,4;0;0;0;
0,065;0,52;0;0;0;
0,075;0,6;0;0;0;
0,025;0,2;0;0;0;
0,053;0,424;0;0;0;
0,099;0,792;0;0;0;
0,085;0,68;0;0;0;
0,077;0,616;0;0;0;
0,803;0,424;1;0;1;
0,1;0,8;0;0;0;
0,1;0,8;0;0;0;
0,1;0,8;0;0;0;
0,803;0,424;1;0;1;
0,803;0,424;1;0;1;
0,049;0,392;0;0;0;
0,803;0,424;1;0;1;
0,085;0,68;0;0;0;
0,1;0,8;0;0;0;
0,05;0,4;0;0;0;
0,803;0,424;1;0;1;
0,085;0,68;0;0;0;
0,806;0,448;1;0;1;
0,3883334;0,44;1;0;0,3333333;
0,05;0,4;0;0;0;
0,085;0,68;0;0;0;
0,05;0,4;0;0;0;
0,075;0,6;0;0;0;
0,851;0,808;1;0;1;
0,105;0,84;0;0;0;
0,038;0,304;0;0;0;
0,178375;0,552;0;0,875;0;
0,098;0,784;0;0;0;
0,183697;0,712;0;0,7575758;0;
0,05;0,4;0;0;0;
0,051;0,408;0;0;0;
0,803;0,424;1;0;1;
0,4905;0,424;1;0;0,5;
0,803;0,424;1;0;1;
0,808;0,464;1;0;1;
0,764;0,112;1;0;1;
0,76;0,08;1;0;1;
0,76;0,08;1;0;1;
0,185375;0,608;0;0,875;0;
0,76;0,08;1;0;1;
0,76;0,08;1;0;1;
0,064;0,512;0;0;0;
0,044;0,352;0;0;0;
0,76;0,08;1;0;1;
0,186697;0,736;0;0,7575758;0;
0,76;0,08;1;0;1;
0,008;0,064;0;0;0;
0,76;0,08;1;0;1;
0,08;0,64;0;0;0;
0,043;0,344;0;0;0;
0,764;0,112;1;0;1;
0,085;0,68;0;0;0;
0,76;0,08;1;0;1;
0,3443334;0,088;1;0;0,3333333;
0,035;0,28;0;0;0;
0,043;0,344;0;0;0;
0,033;0,264;0;0;0;
0,185375;0,608;0;0,875;0;
0,058;0,464;0;0;0;
0,036;0,288;0;0;0;
0,035;0,28;0;0;0;
0,056;0,448;0;0;0;
0,028;0,224;0;0;0;
0,7083333;0;0,6666667;0;1;
0,808;0,464;1;0;1;
0,764;0,112;1;0;1;
0,764;0,112;1;0;1;
0,76;0,08;1;0;1;
0,081;0,648;0;0;0;
0,03;0,24;0;0;0;
0,76;0,08;1;0;1;
0,764;0,112;1;0;1;
0,76;0,08;1;0;1;
0,035;0,28;0;0;0;
0,3988333;0,024;0,6666667;0;0,5;
0,039;0,312;0;0;0;
0,039;0,312;0;0;0;
0,76;0,08;1;0;1;
0,76;0,08;1;0;1;
0,059;0,472;0;0;0;
0,76;0,08;1;0;1;
0,33725;0,448;1;0;0,25;
0,76;0,08;1;0;1;
0,035;0,28;0;0;0;
0,764;0,112;1;0;1;
0,035;0,28;0;0;0;
0,035;0,28;0;0;0;
0,263;0,104;0,3333333;0;0,3333333;
0,4915;0,432;1;0;0,5;
0,3108333;0,32;0,5;0;0,3333333;
0,76;0,08;1;0;1;
0,045;0,36;0;0;0;
0,033;0,264;0;0;0;
0,025;0,2;0;0;0;
0,75;0;1;0;1;
0,804;0,432;1;0;1;
0,804;0,432;1;0;1;
0,804;0,432;1;0;1;
0,803;0,424;1;0;1;
0,056;0,448;0;0;0;
0,077;0,616;0;0;0;
0,046;0,368;0;0;0;
0,803;0,424;1;0;1;
0,077;0,616;0;0;0;
0,808;0,464;1;0;1;
0,75;0;1;0;1;
0,803;0,424;1;0;1;
0,803;0,424;1;0;1;
0,031;0,248;0;0;0;
0,803;0,424;1;0;1;
0,5375;0,8;1;0;0,5;
