0,09375;0,75;0,75;0,75;0,75;0,75;0,75;0,75;0,75;0,75;0,75;0,75;0,75;0,75;0,75;0,75;0,75;0,75;0,75;0,75;0,75;0,75;0,75;0,75;0,75;0,75;0,75;0,75;0,75;0,75
0,09375;0,75;0,75;0,75;0,75;1,002174;1,001515;0,75;1,001866;1,001866;1,002176;1,001866;0,75;1,001656;1,001656;0,75;1,002174;1,001866;1,002174;0,75;0,75;1,001866;1,001818;0,75;1,002174;0,75;1,002033;0,75;0,75;0,75
0,125272;1,002174;1,002174;1,002174;1,001818;1,001866;1,001316;1,002174;1,001866;1,002033;1,001639;1,001866;1,001866;1,002174;0,75;0,75;1,001817;1,001866;1,001515;1,002232;1,002174;1,001866;1,001515;1,002174;1,001866;1,002043;1,001624;1,001656;1,001866;1,002033
0,875203;1,002232;1,002176;1,002174;1,001915;1,00148;1,002353;1,002431;1,002033;1,002221;1,002486;0,75;1,002176;1,001515;1,001866;1,001866;1,001624;1,001866;1,001866;0,75;1,002519;1,002176;1,001866;1,001866;1,001866;1,001515;1,00179;1,00188;1,001515;1,001316
0,8753148;1,001915;1,001624;1,001624;1,002403;1,002486;1,001656;1,001624;1,001866;1,002755;1,002637;1,002033;1,001624;1,001624;1,002755;1,001915;1,001866;1,001624;1,001769;1,001915;1,002033;1,001624;1,002486;1,002033;1,002519;0,75;1,002176;1,002353;1,002726;1,001866
0,8753148;1,002519;1,001915;1,001624;1,00188;1,001656;1,002519;1,00188;1,001624;1,002033;1,001866;1,001915;1,001624;1,002755;1,002519;1,001624;1,002033;1,001915;1,002033;1,002033;1,002033;1,002033;1,002353;1,002637;1,002519;1,001915;1,001656;1,001817;1,002033;1,001769
0,8753148;1,002519;1,002519;1,002519;1,002033;1,001624;1,001915;1,001866;1,001656;1,001624;1,001624;1,002519;1,001624;1,001624;1,002519;1,002519;1,001915;1,002486;1,001842;1,002353;1,002519;1,002519;1,002519;1,001729;1,001766;1,002033;1,002519;1,001624;1,002431;1,002431
0,8753148;1,002519;1,002519;1,002519;1,001915;1,001943;1,002519;1,002353;1,002353;1,002519;1,002486;1,002431;1,002033;1,002033;1,001624;1,002114;1,002486;1,001915;1,002755;1,001624;1,002519;1,001955;1,001955;1,002486;1,001842;1,001624;1,001639;1,002431;1,001915;1,001915
0,8753148;1,002519;1,002519;1,002519;1,002519;1,001955;1,002486;1,002519;1,002033;1,002431;1,002486;1,001915;1,001624;1,001915;1,002519;1,002353;1,002431;1,002353;1,002726;1,002519;0,75;1,002033;1,001955;1,001915;1,001624;1,001624;1,002431;1,001955;1,002743;1,001955
0,9878407;1,002519;1,002519;1,002519;1,001842;1,002519;1,002486;1,001955;1,001915;1,002519;1,002353;1,002896;1,001955;1,001915;1,001955;1,002353;1,002519;1,002033;1,001639;1,001624;1,002123;1,002519;1,002573;1,002519;1,002353;1,002353;1,002519;1,001915;1,002519;1,002353
0,9878407;1,002519;1,002519;1,002519;1,002033;1,001915;1,002519;1,002353;1,002283;1,001724;1,001955;1,002216;1,00223;1,002519;1,002519;1,002519;1,002519;1,002519;1,001915;1,002519;1,002743;1,002519;1,002353;1,002896;1,001955;1,001639;1,002033;1,001955;1,001624;1,002519
0,9878407;1,002743;1,002519;1,002519;1,001915;1,002519;1,002221;1,002519;1,002519;1,002493;1,001724;1,002726;1,002519;1,002486;1,002519;1,001624;1,002431;1,002519;1,001915;1,002726;1,002431;1,002124;1,001624;1,002519;1,002033;1,002431;1,00231;1,002486;1,002896;1,002519
0,9878407;1,002743;1,002493;1,002519;1,002519;1,001915;1,001915;1,002404;1,002353;1,002726;1,001915;1,002573;1,001624;1,002499;1,002519;1,002221;1,002519;1,001639;1,001656;1,001915;1,001915;1,002519;1,002353;1,002353;1,001915;1,001955;1,002896;1,002519;1,001624;1,001915
0,9878407;1,002743;1,002493;1,002519;1,002755;1,002353;1,002033;1,002486;1,002993;1,002519;1,002353;1,002519;1,002573;1,002519;1,003181;1,002512;1,001915;1,002353;1,002726;1,001915;1,002353;1,002519;1,002221;1,002519;1,001624;1,002232;1,001915;1,002519;1,001624;1,002896
0,9878407;1,002755;1,002353;1,002743;1,002002;1,002743;1,002431;1,001915;1,002573;1,002779;1,002743;1,001624;1,002033;1,001624;1,002519;1,002743;1,002519;1,002221;1,002519;1,002896;1,002493;1,001915;1,002033;1,002033;1,002499;1,002519;1,002594;1,002743;1,002404;1,002174
0,9878407;1,002755;1,002353;1,002743;1,002755;1,002755;1,002353;1,002519;1,002486;1,001639;1,002896;1,001656;1,001624;1,003168;1,002486;1,003135;1,002404;1,002743;1,002353;1,002431;1,002583;1,002637;1,002389;1,002726;1,001909;1,002755;1,002486;1,001915;1,002033;1,002519
0,9878407;1,002726;1,002486;1,002755;1,002583;1,002431;1,001624;1,002755;1,002726;1,002739;1,002743;1,002783;1,002743;1,002707;1,002389;1,002021;1,002486;1,002743;1,002353;1,001915;1,002755;1,002896;1,002756;1,002101;1,002755;1,001915;1,002573;1,002389;1,00265;1,002353
0,9878407;1,002726;1,002486;1,002755;1,002726;1,002743;1,003572;1,002675;1,002431;1,002138;1,002755;1,002896;1,002573;1,002637;1,002431;1,002743;1,00188;1,002221;1,002519;1,00188;1,002033;1,002021;1,002021;1,003135;1,002699;1,002221;1,002033;1,002755;1,002755;1,002743
0,9878407;1,002726;1,002486;1,002755;1,002726;1,002033;1,002486;1,002511;1,002755;1,002755;1,002726;1,002519;1,002486;1,002755;1,002743;1,001639;1,002726;1,002743;1,002726;1,002021;1,002726;1,002486;1,002546;1,002138;1,002058;1,001953;1,002033;1,001915;1,002221;1,002783
0,9878407;1,002726;1,002726;1,002726;1,002755;1,002755;1,002221;1,001953;1,002726;1,002743;1,002138;1,002033;1,002896;1,002221;1,002755;1,002486;1,002498;1,002726;1,002486;1,002486;1,002486;1,002138;1,002836;1,002353;1,002726;1,002512;1,002726;1,002755;1,002743;1,002573
