0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0,005;0,04;0;0;0;
0,005;0,04;0;0;0;
0,05;0,4;0;0;0;
0,025;0,2;0;0;0;
0,025;0,2;0;0;0;
0,025;0,2;0;0;0;
0,025;0,2;0;0;0;
0,027;0,216;0;0;0;
0;0;0;0;0;
0,025;0,2;0;0;0;
0,05;0,4;0;0;0;
0,025;0,2;0;0;0;
0,029;0,232;0;0;0;
0,035;0,28;0;0;0;
0,05;0,4;0;0;0;
0,025;0,2;0;0;0;
0,025;0,2;0;0;0;
0,015;0,12;0;0;0;
0,029;0,232;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0,008;0,064;0;0;0;
0,025;0,2;0;0;0;
0,04;0,32;0;0;0;
0,025;0,2;0;0;0;
0;0;0;0;0;
0;0;0;0;0;
0,08;0,64;0;0;0;
0,05;0,4;0;0;0;
0,035;0,28;0;0;0;
0,075;0,6;0;0;0;
0,077;0,616;0;0;0;
0,065;0,52;0;0;0;
0,028;0,224;0;0;0;
0,077;0,616;0;0;0;
0,079;0,632;0;0;0;
0,05;0,4;0;0;0;
0;0;0;0;0;
0,085;0,68;0;0;0;
0,025;0,2;0;0;0;
0,077;0,616;0;0;0;
0,045;0,36;0;0;0;
0,077;0,616;0;0;0;
0,025;0,2;0;0;0;
0,052;0,416;0;0;0;
0,05;0,4;0;0;0;
0,1;0,8;0;0;0;
0,05;0,4;0;0;0;
0,05;0,4;0;0;0;
0;0;0;0;0;
0,1;0,8;0;0;0;
0,025;0,2;0;0;0;
0,081;0,648;0;0;0;
0,05;0,4;0;0;0;
0,085;0,68;0;0;0;
0,081;0,648;0;0;0;
0,1;0,8;0;0;0;
0,1;0,8;0;0;0;
0,085;0,68;0;0;0;
0,085;0,68;0;0;0;
0,088;0,704;0;0;0;
0,055;0,44;0;0;0;
0,082;0,656;0;0;0;
0,077;0,616;0;0;0;
0,062;0,496;0;0;0;
0,081;0,648;0;0;0;
0,055;0,44;0;0;0;
0,065;0,52;0;0;0;
0,086;0,688;0;0;0;
0,053;0,424;0;0;0;
0,052;0,416;0;0;0;
0,075;0,6;0;0;0;
0,077;0,616;0;0;0;
0,08;0,64;0;0;0;
0,5375;0,8;1;0;0,5;
0,05;0,4;0;0;0;
0,025;0,2;0;0;0;
0,081;0,648;0;0;0;
0,095;0,76;0;0;0;
0,054;0,432;0;0;0;
0,077;0,616;0;0;0;
0,075;0,6;0;0;0;
0,045;0,36;0;0;0;
0,025;0,2;0;0;0;
0,055;0,44;0;0;0;
0,085;0,68;0;0;0;
0,4845;0,376;1;0;0,5;
0,043;0,344;0;0;0;
0,045;0,36;0;0;0;
0,053;0,424;0;0;0;
0,4845;0,376;1;0;0,5;
0,4438333;0,384;0,6666667;0;0,5;
0,062;0,496;0;0;0;
0,4845;0,376;1;0;0,5;
0,055;0,44;0;0;0;
0,069;0,552;0;0;0;
0,07;0,56;0;0;0;
0,4845;0,376;1;0;0,5;
0,051;0,408;0;0;0;
0,07473913;0,424;0;0,173913;0;
0,045;0,36;0;0;0;
0,081;0,648;0;0;0;
0,075;0,6;0;0;0;
0,043;0,344;0;0;0;
0,035;0,28;0;0;0;
0,041;0,328;0;0;0;
0,06;0,48;0;0;0;
0,056;0,448;0;0;0;
0,068;0,544;0;0;0;
0,065;0,52;0;0;0;
0,043;0,344;0;0;0;
0,045;0,36;0;0;0;
0,06;0,48;0;0;0;
0,1511111;0,32;0;0,8888889;0;
0;0;0;0;0;
0,798;0,384;1;0;1;
0,798;0,384;1;0;1;
0,4845;0,376;1;0;0,5;
0,4845;0,376;1;0;0,5;
0,4845;0,376;1;0;0,5;
0,043;0,344;0;0;0;
0,799;0,392;1;0;1;
0,047;0,376;0;0;0;
0,4845;0,376;1;0;0,5;
0,798;0,384;1;0;1;
0,029;0,232;0;0;0;
0,4438333;0,384;0,6666667;0;0,5;
0,4845;0,376;1;0;0,5;
0,024;0,192;0;0;0;
0,798;0,384;1;0;1;
0,167;0,336;0;1;0;
0,4528333;0,456;0,6666667;0;0,5;
0,1551111;0,352;0;0,8888889;0;
0,3506667;0,472;0,6666667;0;0,3333333;
0,055;0,44;0;0;0;
0,4438333;0,384;0,6666667;0;0,5;
0,065;0,52;0;0;0;
0,426;0,408;0,5;0;0,5;
0,053;0,424;0;0;0;
0,077;0,616;0;0;0;
0,047;0,376;0;0;0;
0,029;0,232;0;0;0;
0,548;0,384;0,6666667;0;0,6666667;
0,4438333;0,384;0,6666667;0;0,5;
0,045;0,36;0;0;0;
0,067;0,536;0;0;0;
0,75;0;1;0;1;
0,754;0,032;1;0;1;
0,754;0,032;1;0;1;
0,754;0,032;1;0;1;
0,764;0,112;1;0;1;
0,4478333;0,416;0,6666667;0;0,5;
0,754;0,032;1;0;1;
0,3103333;0,416;0,4;0;0,3333333;
0,4168333;0,168;0,6666667;0;0,5;
0,514;0,112;0,6666667;0;0,6666667;
0,4505;0,104;1;0;0,5;
0,764;0,112;1;0;1;
