0,09375;0,09375;0,09375;0,09375;0,09375;0,09375;0,09375;0,09375;0,09375;0,09375;0,09375;0,09375;0,09375;0,09375;0,09375;0,09375;0,09375;0,09375;0,09375;0,09375;0,09375;0,09375;0,09375;0,09375;0,09375;0,09375;0,09375;0,09375;0,09375;0,09375
0,09375;0,09375;0,09375;0,09375;0,1251894;0,1252717;0,1252332;0,1251894;0,1251894;0,1252332;0,1252332;0,09375;0,1252332;0,09375;0,1252717;0,1252653;0,1251645;0,09375;0,1252332;0,1252717;0,1252332;0,09375;0,1252332;0,1251645;0,1251894;0,1252332;0,1251894;0,1252332;0,1252332;0,09375
0,1252717;0,1252717;0,1252717;0,1252653;0,1251894;0,1251963;0,09375;0,1252332;0,1252717;0,09375;0,1252653;0,1252553;0,1252332;0,09375;0,1252332;0,09375;0,1252154;0,1251894;0,1252332;0,1251894;0,1252332;0,1252332;0,1252332;0,1251645;0,1252332;0,1251645;0,1252332;0,09375;0,1252332;0,1252332
0,1252717;0,1252717;0,1252717;0,1252717;0,1252332;0,125272;0,1252332;0,1252161;0,1252717;0,1252717;0,1252653;0,1252553;0,09375;0,1252941;0,2502332;0,1251972;0,09375;0,1252332;0,1252653;0,2253138;0,1252717;0,09375;0,09375;0,1251894;0,09375;0,1252332;0,1251963;0,1251894;0,09375;0,1252332
0,2502332;0,2253138;0,1252941;0,125272;0,1252717;0,1252717;0,1252553;0,1252332;0,1252232;0,1252998;0,1251786;0,1251894;0,1251972;0,1252653;0,1252332;0,1252332;0,09375;0,4586275;0,1252332;0,125207;0,1252232;0,2502332;0,1252332;0,1252653;0,2253138;0,1252687;0,1252541;0,1252332;0,1252332;0,1251963
0,4586275;0,2502332;0,2502332;0,2253138;0,1252717;0,1252154;0,2502332;0,1252332;0,2253138;0,1252653;0,250268;0,1252315;0,1252016;0,1252332;0,1252717;0,1251689;0,1252541;0,2363383;0,250244;0,1252653;0,1787875;0,2502553;0,2502332;0,4586275;0,125207;0,1251963;0,25025;0,1988606;0,1252332;0,1252332
0,4586275;0,4586275;0,250268;0,2502553;0,2502332;0,1252541;0,1878296;0,1252154;0,4586275;0,2363383;0,2502394;0,2253122;0,2502553;0,8752394;0,1252272;0,1253139;0,1253164;0,1251645;0,2253138;0,2363383;0,1988336;0,250244;0,2502789;0,1253619;0,250268;0,250244;0,125272;0,250268;0,2502422;0,1252541
0,8752394;0,4586275;0,4586275;0,4586275;0,2253138;0,1252776;0,1253708;0,1252717;0,1253005;0,8752394;0,2502405;0,5627553;0,2253138;0,1251894;0,4586275;0,1252541;0,2502789;0,1252941;0,250244;0,2502553;0,1252394;0,250268;0,4586275;0,2364052;0,1252541;0,1252653;0,2253042;0,1988606;0,4586275;0,2398106
0,8752394;0,8752394;0,5627553;0,4586275;0,5627553;0,1251963;0,4065441;0,4065041;0,1252533;0,250244;0,5627776;0,1252553;0,4690503;0,1252553;0,5627394;0,1252533;0,1253107;0,2253138;0,1252541;0,250244;0,2364052;0,1252533;0,125207;0,8752394;0,2502405;0,1251963;0,250244;0,1252394;0,1252541;0,2364109
0,8752394;0,8752394;0,8752394;0,5627776;0,1252553;0,5627955;0,2427284;0,2363383;0,1252541;0,1509548;0,1252553;0,2502422;0,1253149;0,2253138;0,225279;0,1252653;0,1252541;0,8752394;0,5627553;0,2364052;0,5627394;0,8752394;0,125207;0,2502998;0,2502405;0,4586275;0,1252541;0,4818042;0,1252541;0,8752394
0,8752394;0,8752394;0,8752394;0,8752394;0,8752394;0,2502864;0,2503312;0,2427539;0,125207;0,8752394;0,2364052;0,5627955;0,1252541;0,8752394;0,1252541;0,5627955;0,1252533;0,125207;0,5627776;0,1252533;0,125207;0,4586275;0,125207;0,125207;0,1251963;0,1251963;0,5203349;0,1252814;0,4585541;0,5315441
0,8752394;0,8752394;0,8752394;0,8752394;0,1251963;0,1251963;0,8752776;0,1251963;0,125207;0,8752394;0,1252541;0,8752394;0,8752394;0,125207;0,8752394;0,5015725;0,09375;0,8752394;0,1252541;0,1252552;0,125207;0,4585404;0,8752394;0,4732612;0,8752394;0,8752394;0,6252867;0,1252941;0,8752394;0,8127941
0,8752776;0,8752394;0,8752394;0,8752394;0,5627394;0,1252211;0,8752394;0,8752394;0,1252541;0,5015725;0,1251963;0,8752394;0,535761;0,8752394;0,125207;0,1251963;0,125207;0,8752394;0,8752394;0,190572;0,125279;0,8752394;0,1252394;0,8752394;0,125207;0,125207;0,125207;0,125207;0,5627394;0,1251963
0,8752776;0,8752394;0,8752394;0,8752394;0,1252541;0,8752776;0,8752394;0,8752394;0,5015725;0,8752394;0,535761;0,125207;0,1252941;0,1252394;0,8752394;0,1251963;0,8752776;0,535761;0,125207;0,8752394;0,1251963;0,8752394;0,8752394;0,5627941;0,8752394;0,8752394;0,8752394;0,1252788;0,1252776;0,8752394
0,8752776;0,8752776;0,8752776;0,8752394;0,1252941;0,8752394;0,125207;0,1252541;0,5627394;0,8752394;0,8752394;0,5142563;0,7919443;0,8752394;0,5627394;0,31387;0,8752394;0,1252941;0,4794815;0,8752394;0,8752394;0,8752394;0,125207;0,1251963;0,8753123;0,8752394;0,8752394;0,125207;0,8752394;0,8752394
0,8753123;0,8752776;0,8752776;0,8752776;0,5627394;0,8753123;0,1251963;0,2502541;0,1252394;0,1251963;0,8752776;0,8752394;0,8752394;0,8127757;0,7190623;0,1252941;0,1252941;0,8753123;0,8336275;0,8752394;0,1251963;0,9795074;0,1252941;0,1252541;0,8752394;0,8752394;0,8752776;0,5627394;0,8752394;0,125207
0,9795074;0,8753123;0,8753123;0,8753123;0,8752776;0,458663;0,9795074;0,4065276;0,125207;0,833611;0,229479;0,745104;0,2502941;0,8752394;0,5211776;0,1251963;0,8752776;0,1252941;0,8752776;0,1252941;0,1252941;0,1252941;0,8335987;0,1252653;0,5211776;0,8752776;0,8753123;0,1252394;0,8752776;0,1252941
0,9795074;0,9795074;0,8753123;0,8753123;0,2253742;0,8753123;0,5303552;0,5211776;0,8335987;0,745104;0,8752776;0,5627456;0,1251963;0,8753123;0,4585541;0,2347062;0,9795074;0,8752776;0,9544908;0,3127541;0,1669062;0,458663;0,8752776;0,458674;0,5627941;0,09375;0,9378443;0,8232383;0,8753123;0,8752776
0,9795074;0,9795074;0,9795074;0,9544908;0,5784373;0,8752776;0,8753123;0,09375;0,7190623;0,929455;0,745136;0,8752776;0,1669738;0,1252941;0,458663;0,3872264;0,8753123;0,2502941;0,9795074;0,8752776;0,9795074;0,8753123;0,4367437;0,1726672;0,5263713;0,1520076;0,3753123;0,4378429;0,5627941;0,4585541
0,9795074;0,9795074;0,9795074;0,9795074;0,929467;0,9544908;0,1252941;0,2346762;0,5628123;0,6669774;0,833611;0,1252941;0,8232574;0,2503296;0,5627776;0,297981;0,9096691;0,9544572;0,9794815;0,745136;0,458663;0,1252941;0,6253123;0,5627941;0,1252941;0,9795074;0,6878107;0,8752776;0,5211776;0,9795074
