0,09375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,09375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,125272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,125272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
0,8752541;1;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0,6666667;0;1;0;0;0;0;0;0;0;0
0,8752541;1;1;1;0;1;1;0;1;0;1;1;0;0;0,5;1;0;0;1;0;0;0;1;0;0;0,6666667;1;0;1;1
0,8752541;1;1;1;0;0;0;1;0;1;1;1;1;1;1;0;1;1;0;0,6666667;0;1;0;0;0;0;1;1;0;0
0,8752941;1;1;1;0,6666667;1;0;1;1;0;0;0;1;1;0,6666667;1;0;1;1;0,6666667;0,6666667;1;0;0,75;0;1;1;1;1;1
0,8752941;1;1;1;1;0;0;0;0;1;1;0,6666667;0,6666667;0;1;1;0,6666667;0,6666667;1;0;1;0;0;0;1;0;1;0;0;0
0,8752941;1;1;1;0;1;0;1;0;0;0,6666667;0;1;0;1;0,6666667;0;1;0;0;0;0,5;0,5;0;1;1;0;0;0,6666667;1
0,8752941;1;1;1;0,6666667;1;0,6666667;0;1;1;0,6666667;0,5;1;1;0,5;1;0,6666667;0;1;0,6666667;0;0,6666667;0;1;1;0;1;0;0;0
0,8752941;1;1;1;0,5;0,6666667;0;0,6666667;1;0,6666667;1;0,6666667;0,5;1;0;0;0,6666667;0;1;0;0,5;1;0,5;1;1;0,6666667;0;1;0,5;0,5
0,8752941;1;1;1;0,6666667;1;1;1;0;1;1;1;0,6666667;1;0,5;0;0,5;1;0,6666667;0,3333333;1;1;0;0,6666667;1;0;0;1;1;0
0,8753123;1;1;1;0,6666667;0,5;0;0,6666667;0,5;0,6666667;1;0,25;1;0,3333333;0,6;0,5;1;0,6666667;1;1;1;1;0,5;0,6666667;1;0,3333333;1;0;0,6666667;0
0,8862738;1;1;1;0,6666667;0,3333333;0,4;0,6666667;1;0,6666667;0,5;1;0;0;0;0;0;0,3333333;0,4;0;0;0;0,5;1;0,5;0,6666667;0;0;0,5;0,6666667
0,8862738;0,5;1;1;0,6666667;0,3333333;0,5;0,3333333;0,6666667;0,6666667;0;0;0,4;0;0,5;0;0,5;0,6666667;0;1;0;0,25;0;1;0,3333333;0,25;0,6666667;0,6666667;0;0,6
0,8862738;0,5;0,5;1;0;0,6666667;0,6666667;0;0,25;0;0,5;0,6666667;1;0;0,5;0,6666667;1;0;0,3333333;0;0,6666667;1;0,5;1;0;0,6666667;0;0,5;0;0,6666667
0,9913656;0,5;0,5;0,5;0;0,5;0;0;0,6666667;1;0,6666667;0;0,6666667;0,5;0;1;0,5;0;0;0,5;0;1;0,6666667;0;0,5;0,6666667;0,6666667;0,4;0,1428571;0,6666667
0,9913656;1;1;0,5;1;1;0,6666667;0,6666667;0,6666667;0,4;0;0,5;0;1;0,5;1;0,6666667;0,5;1;1;0,6666667;0,5;0;1;0;0,4;1;0,6666667;0;0,5
0,9913656;1;1;1;0,5;0;0,5;1;0;0,5;0;1;0,6666667;0;0;0;0,6666667;0;0,6666667;0,5;0,6666667;0,6666667;1;0,6666667;0,3333333;0;1;0;0,5;1
