Size_x; Size_y; Size_z; Population; Elitism; Generations; MutationRate
7;7;7;100;0;100;0,005
0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024
0,144;0,072;0,072;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024
0,144;0,144;0,144;0,144;0,12;0,12;0,12;0,09599999;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024
0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024
0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,048;0,024;0,024;0,024;0,024;0,024
0,168;0,168;0,168;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,048;0,048;0,048;0,048;0,048;0,024
0,168;0,168;0,168;0,168;0,168;0,168;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,048;0,048;0,048;0,048;0,024
0,192;0,168;0,168;0,168;0,168;0,168;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,048;0,048
0,192;0,192;0,192;0,168;0,168;0,168;0,168;0,168;0,168;0,168;0,168;0,168;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,048
0,192;0,192;0,192;0,192;0,168;0,168;0,168;0,168;0,168;0,168;0,168;0,168;0,168;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,12;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,09599999;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,072;0,048;0,048
