Size_x; Size_y; Size_z; Population; Elitism; Generations; MutationRate; wEmptyCuboids; wWallsCuboids; wPathfinding
7;7;7;100;4;100;0,005;0,2;1;0,2
0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571;0,1428571
0,1428571;0,1428571;0,1428571;0,1428571;0,1285714;0,1742857;0,1428571;0,05771429;0,1428571;0,1285714;0,2;0,1285714;0,1428571;0,1428571;0,1142857;0,1285714;0,1428571;0,1285714;0,1428571;0,1285714;0,1285714;0,1428571;0,1428571;0,05771429;0,1285714;0,1285714;0,1428571;0,1428571;0,1285714;0,1285714;0,1142857;0,1142857;0,1285714;0,1285714;0,1285714;0,2;0,1428571;0,1285714;0,1285714;0,1285714;0,2;0,1285714;0,1285714;0,1428571;0,1142857;0,1285714;0,1285714;0,1142857;0,1285714;0,2;0,1285714;0,1285714;0,1428571;0,1285714;0,1285714;0,1514286;0,1285714;0,2;0,1428571;0,1142857;0,1285714;0,1142857;0,1142857;0,1885714;0,1285714;0,1285714;0,2;0,1285714;0,1428571;0,1285714;0,1971429;0,1285714;0,05828571;0,05771429;0,2;0,1285714;0,2;0,1285714;0,1142857;0,1285714;0,1285714;0,2;0,1428571;0,1285714;0,1428571;0,1428571;0,1914286;0,1285714;0,1285714;0,1285714;0,1285714;0,2;0,05771429;0,1285714;0,1285714;0,1285714;0,1428571;0,1285714;0,1285714;0,05771429
0,2;0,2;0,2;0,2;0,2571429;0,2;0,05771429;0,1142857;0,1428571;0,1285714;0,1628571;0,1285714;0,1742857;0,1971429;0,1142857;0,1285714;0,1314286;0,1142857;0,2;0,1971429;0,1628571;0,1514286;0,1142857;0,1914286;0,1914286;0,2485714;0,05771429;0,1285714;0,2228571;0,1285714;0,1885714;0,2;0,1285714;0,1428571;0,1142857;0,1142857;0,1285714;0,1771429;0,1942857;0,1142857;0,1285714;0,5257143;0,1285714;0,1628571;0,1142857;0,1862857;0,1285714;0,04342857;0,05771429;0,2;0,1285714;0,1285714;0,1862857;0,1285714;0,1428571;0,1285714;0,05828571;0,1428571;0,1285714;0,1628571;0,05771429;0,2;0,1142857;0,1142857;0,05771429;0,124;0,1142857;0,2514286;0,1285714;0,05771429;0,1457143;0,05828571;0,1657143;0,05771429;0,05771429;0,1285714;0,1285714;0,1285714;0,1285714;0,1285714;0,56;0,1285714;0,1285714;0,1914286;0,2;0,1285714;0,1428571;0,1142857;0,1142857;0,1428571;0,1234286;0,1285714;0,1885714;0,1285714;0,2020952;0,1428571;0,1234286;0,1142857;0,2228571;0,1285714
0,56;0,5257143;0,2571429;0,2514286;0,05885714;0,2177143;0,1142857;0,1285714;0,1371429;0,1142857;0,05885714;0,1285714;0,1771429;0,1142857;0,05771429;0,56;0,2571429;0,2424762;0,1914286;0,5257143;0,2485714;0,1234286;0,124;0,5577143;0,1771429;0,5571429;0,1234286;0,2485714;0,1914286;0,1628571;0,1142857;0,1142857;0,1142857;0,1188571;0,1165714;0,1457143;0,1142857;0,1514286;0,2;0,2;0,5914286;0,1685714;0,1885714;0,1514286;0,1285714;0,2268571;0,1685714;0,1628571;0,1914286;0,1142857;0,1742857;0,5257143;0,1239365;0,05885714;0,1971429;0,09485714;0,1742857;0,1285714;0,1285714;0,2;0,1571429;0,1142857;0,1285714;0,2;0,1142857;0,05828571;0,1885714;0,1257143;0,1914286;0,05771429;0,05771429;0,2;0,05771429;0,1942857;0,1942857;0,5685714;0,1885714;0,1234286;0,1942857;0,1914286;0,405;0,2;0,1862857;0,1285714;0,1291429;0,2;0,1285714;0,5257143;0,56;0,1628571;0,1914286;0,1285714;0,1657143;0,1285714;0,1177143;0,2571429;0,1771429;0,1371429;0,1628571;0,1285714
0,5914286;0,5685714;0,56;0,56;0,1891429;0,1657143;0,1628571;0,1828571;0,1862857;0,1914286;0,1392381;0,1542857;0,2485714;0,1914286;0,56;0,1542857;0,1914286;0,4628571;0,1142857;0,5257143;0,1551111;0,1542857;0,354;0,5257143;0,6028572;0,1685714;0,5500953;0,2356191;0,1885714;0,5257143;0,1514286;0,1285714;0,1371429;0,2068571;0,2424762;0,2114286;0,1285714;0,1971429;0,3047619;0,4862857;0,3992857;0,1914286;0,05771429;0,1932698;0,1314286;0,5685714;0,3047619;0,1914286;0,204381;0,1885714;0,2;0,2;0,1657143;0,1885714;0,5514286;0,1971429;0,5577143;0,124;0,2177143;0,1771429;0,56;0,5577143;0,1222857;0,24;0,1285714;0,267;0,1771429;0,2514286;0,227;0,1285714;0,05771429;0,5904127;0,1171429;0,1914286;0,3314286;0,124;0,2;0,2;0,5514286;0,1971429;0,2514286;0,4805714;0,05885714;0,1171429;0,1914286;0,5257143;0,1297143;0,156254;0,09714285;0,2485714;0,3205714;0,1285714;0,1514286;0,5257143;0,56;0,1914286;0,56;0,1234286;0,1771429;0,3515714
0,6028572;0,5914286;0,5904127;0,5685714;0,5651429;0,5262857;0,092;0,624;0,5257143;0,1514286;0,16;0,1971429;0,1828571;0,5257143;0,3133333;0,3992857;0,1234286;0,5091429;0,2876191;0,4548571;0,2428571;0,1514286;0,5417143;0,56;0,1171429;0,1885714;0,3330612;0,1142857;0,2228571;0,1914286;0,1862857;0,5371429;0,5577143;0,5491428;0,24;0,24;0,2457143;0,5500953;0,4754286;0,2356191;0,2542857;0,5500953;0,5685714;0,5371429;0,397;0,1891429;0,1285714;0,124;0,4862857;0,6028572;0,56;0,5514286;0,1902857;0,2228571;0,5257143;0,1885714;0,1239365;0,5257143;0,1392381;0,5685714;0,47;0,5342857;0,5685714;0,2270476;0,5262857;0,1291429;0,5257143;0,4891429;0,3205714;0,3511429;0,1514286;0,5257143;0,4657143;0,4408571;0,6028572;0,5739048;0,4628571;0,1291429;0,3196191;0,5514286;0,5514286;0,5982857;0,4891429;0,2177143;0,2;0,2;0,1245079;0,1291429;0,5257143;0,5514286;0,09257143;0,3159184;0,5685714;0,2514286;0,24;0,1171429;0,4700952;0,1514286;0,56;0,09142857
0,624;0,6028572;0,6028572;0,6028572;0,6091428;0,2;0,2012698;0,5257143;0,6058413;0,24;0,6028572;0,4752381;0,5371429;0,3216327;0,2154286;0,3007143;0,5257143;0,5257143;0,5257143;0,5651429;0,1182857;0,5904127;0,4454286;0,1942857;0,4374286;0,4754286;0,3981429;0,2228571;0,4975238;0,5257143;0,4844286;0,216;0,5570794;0,5257143;0,5828571;0,1182857;0,4628571;0,1182857;0,3159184;0,440381;0,2338571;0,196127;0,3797143;0,5577143;0,4654286;0,5274286;0,5904127;0,5982857;0,3109388;0,092;0,1657143;0,3352381;0,2270476;0,3666667;0,1205714;0,2266667;0,1885714;0,56;0,24;0,09911112;0,5977143;0,3482857;0,5937143;0,1851429;0,5982857;0,4685714;0,2968571;0,4794286;0,3981429;0,3511429;0,1291429;0,3857143;0,5262857;0,5685714;0,5685714;0,3104762;0,5257143;0,4628571;0,5068572;0,1742857;0,1314286;0,5685714;0,5022857;0,5982857;0,1971429;0,5742857;0,46;0,2356191;0,04685714;0,2356191;0,6028572;0,5514286;0,1291429;0,1514286;0,4700952;0,2062857;0,3434286;0,4844286;0,5371429;0,3842857
0,624;0,6091428;0,6058413;0,6028572;0,156;0,140381;0,6062857;0,5388572;0,1788571;0,3694286;0,3017143;0,298;0,5782858;0,4700952;0,3987143;0,3159184;0,3189842;0,5388572;0,6051428;0,4975714;0,4794286;0,4471428;0,5257143;0,1525714;0,3249682;0,24;0,5982857;0,3905714;0,2266667;0,5685714;0,5228571;0,5158095;0,1885714;0,2607143;0,5262857;0,4975714;0,4485714;0,278;0,4118572;0,3672381;0,5739048;0,1217143;0,4364286;0,6028572;0,1995714;0,5497143;0,3562857;0,5371429;0,5982857;0,5371429;0,4254286;0,1502857;0,1062857;0,6091428;0,5739048;0,5891429;0,5257143;0,3813333;0,1846984;0,4844286;0,2034286;0,6485714;0,2342857;0,5904127;0,5982857;0,596;0,5662857;0,5066667;0,2365714;0,1657143;0,4891429;0,6889524;0,06685714;0,4948571;0,5570794;0,4364286;0,5104127;0,440381;0,5570794;0,5268571;0,3007143;0,5274286;0,4891429;0,5685714;0,3431428;0,1262857;0,1849524;0,2533333;0,1742857;0,3945;0,5739048;0,5274286;0,4775714;0,2228571;0,4454286;0,6028572;0,2266667;0,5937143;0,2565714;0,24
0,6889524;0,6485714;0,624;0,6091428;0,3905714;0,5364286;0,5502857;0,4925714;0,4702064;0,56;0,4352143;0,3008572;0,5982857;0,24;0,5342857;0,6485714;0,4952857;0,4908572;0,227;0,3017143;0,5891429;0,4654286;0,5739048;0,05828571;0,6051428;0,3877143;0,2365714;0,5570794;0,5371429;0,624;0,5245714;0,1422857;0,6005715;0,5055238;0,1502857;0,5782858;0,2485714;0,4471428;0,52;0,4634286;0,2222857;0,433;0,1971429;0,05771429;0,2533333;0,5124286;0,3552381;0,5257143;0,3828571;0,5742857;0,508;0,4862857;0,4239184;0,5388572;0,3447619;0,5342857;0,5014603;0,6074286;0,6462857;0,5451428;0,5228571;0,5891429;0,3218022;0,6889524;0,2882857;0,6091428;0,3752143;0,5662857;0,5858095;0,4890794;0,1714286;0,5257143;0,4254286;0,2963333;0,2927273;0,3471429;0,5342857;0,4386667;0,2961905;0,5982857;0,4548571;0,6022222;0,5257143;0,5257143;0,360381;0,3992857;0,1525714;0,4158095;0,5610794;0,1428571;0,4354286;0,5104127;0,1874286;0,6051428;0,4573333;0,4975714;0,6022222;0,4844286;0,1171429;0,5257143
0,6889524;0,6889524;0,6485714;0,6485714;0,3975714;0,468;0,5502857;0,502;0,6051428;0,4148571;0,5570794;0,3752143;0,5388572;0,5514286;0,3224762;0,3561905;0,648;0,1034286;0,4975714;0,5014603;0,2245714;0,5474286;0,5490794;0,56;0,3981429;0,4337143;0,4239184;0,428381;0,3998095;0,2571429;0,5009524;0,4254286;0,6022222;0,4685714;0,2005714;0,2962857;0,2877143;0,2858095;0,6022222;0,1657143;0,5050794;0,524;0,5868571;0,5124286;0,596;0,4654286;0,1588571;0,5815238;0,3254286;0,5182857;0,1525714;0,5388572;0,2147937;0,5096508;0,1782857;0,3851429;0,1428571;0,5988571;0,4873197;0,05314286;0,5982857;0,3156463;0,24;0,4832857;0,3552381;0,4908572;0,2961905;0,5154286;0,5685714;0,1862857;0,4484762;0,1285714;0,5055238;0,4844286;0,3231429;0,544381;0,5739048;0,06514286;0,24;0,4364286;0,2571429;0,5257143;0,6295238;0,4548571;0,1966984;0,5388572;0,04685714;0,5124286;0,4883809;0,4844286;0,5318572;0,5268571;0,04685714;0,5229524;0,4849524;0,5085238;0,4107143;0,6300952;0,1697143;0,56
